Symbol,Title,Date,Link,Source,Comments
None,Singapore stocks dip on Thursday amid cautious trading; STI down 0.2%,02/12/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-dip-on-thursday-amid-cautious-trading-sti-down-02,The Business Times,
None,Singapore stocks fall at Thursday's open; STI down 0.9%,02/12/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-thursdays-open-sti-down-09,The Business Times,
None,"STI snaps 6-day loss streak, gains 1.9%",01/12/2021,https://www.businesstimes.com.sg/stocks/sti-snaps-6-day-loss-streak-gains-19,The Business Times,
None,Singapore stocks open higher on Wednesday; STI up 0.3%,01/12/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-higher-on-wednesday-sti-up-03,The Business Times,
None,"Singapore market cap down 3% in November, as Omicron infects investor sentiment",30/11/2021,https://www.businesstimes.com.sg/companies-markets/singapore-market-cap-down-3-in-november-as-omicron-infects-investor-sentiment,The Business Times,
None,STI falls 2.5% in single largest decline in a year,30/11/2021,https://www.businesstimes.com.sg/stocks/sti-falls-25-in-single-largest-decline-in-a-year,The Business Times,
None,"Singapore shares regain footing at Tuesday's open, tracking global rise; STI up 0.1%",30/11/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-regain-footing-at-tuesdays-open-tracking-global-rise-sti-up-01,The Business Times,
None,Singapore stocks extend losses amid Omicron fears; STI falls 1.4%,29/11/2021,https://www.businesstimes.com.sg/companies-markets/singapore-stocks-extend-losses-amid-omicron-fears-sti-falls-14,The Business Times,
None,"Singapore shares fall at Monday's open, tracking global losses; STI down 0.8%",29/11/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-fall-at-mondays-open-tracking-global-losses-sti-down-08,The Business Times,
None,Asian markets battered in knee-jerk reaction to new Covid variant,28/11/2021,https://www.businesstimes.com.sg/stocks/asian-markets-battered-in-knee-jerk-reaction-to-new-covid-variant,The Business Times,
None,Singapore stocks slump on Friday on new Covid-19 variant fears; STI falls 1.7%,26/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-slump-on-friday-on-new-covid-19-variant-fears-sti-falls-17,The Business Times,
None,Singapore stocks fall at Friday's open; STI down 0.7%,26/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-fridays-open-sti-down-07,The Business Times,
None,"Singapore shares close lower on Thursday amid lingering inflation, tapering worries",25/11/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-close-lower-on-thursday-amid-lingering-inflation-tapering-worries,The Business Times,
None,Singapore stocks rise at Thursday's open; STI up 0.2%,25/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-thursdays-open-sti-up-02-2,The Business Times,
None,Singapore stocks close flat; STI dips 0.01%,24/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-close-flat-sti-dips-001,The Business Times,
None,Singapore stocks rise at open after Q3 GDP results; STI up 0.3%,24/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-open-after-q3-gdp-results-sti-up-03,The Business Times,
None,Singapore stocks dip on Tuesday on inflation jitters; STI down 0.3%,23/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-dip-on-tuesday-on-inflation-jitters-sti-down-03,The Business Times,
None,"Brokers' take: Olam could replace ComfortDelgro in STI, says CGS-CIMB",23/11/2021,https://www.businesstimes.com.sg/companies-markets/brokers-take-olam-could-replace-comfortdelgro-in-sti-says-cgs-cimb,The Business Times,
None,Singapore stocks fall at Tuesday's open; STI down 0.2%,23/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-tuesdays-open-sti-down-02-0,The Business Times,
None,"Singapore stocks begin week higher, STI inches up 0.2%",22/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-begin-week-higher-sti-inches-up-02,The Business Times,
None,Singapore stocks rise at Monday's open; STI up 0.1%,22/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-mondays-open-sti-up-01-0,The Business Times,
None,STI ends week 0.14% lower amid cautious trading,19/11/2021,https://www.businesstimes.com.sg/stocks/sti-ends-week-014-lower-amid-cautious-trading,The Business Times,
None,Singapore stocks fall slightly at Friday's open; STI down 0.1%,19/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-slightly-at-fridays-open-sti-down-01,The Business Times,
None,"Singapore shares buck regional trend, STI up 0.13%",18/11/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-buck-regional-trend-sti-up-013,The Business Times,
None,Singapore stocks fall at Thursday's open; STI down 0.3%,18/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-thursdays-open-sti-down-03-0,The Business Times,
None,STI closes lower despite strong domestic exports data,17/11/2021,https://www.businesstimes.com.sg/stocks/sti-closes-lower-despite-strong-domestic-exports-data,The Business Times,
None,Singapore stocks open slightly lower on Wednesday; STI down 0.1%,17/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-lower-on-wednesday-sti-down-01,The Business Times,
None,"Singapore shares end nearly flat, STI down 0.05%",16/11/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-end-nearly-flat-sti-down-005,The Business Times,
None,Singapore stocks fall at Tuesday's open; STI down 0.2%,16/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-tuesdays-open-sti-down-02,The Business Times,
None,"Singapore stocks kick off week in the black, STI up 0.4%",15/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-kick-off-week-in-the-black-sti-up-04,The Business Times,
None,Singapore stocks open flat at Monday's open,15/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-flat-at-mondays-open,The Business Times,
None,Singapore stocks rise at Friday's open; STI up 0.1%,12/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-fridays-open-sti-up-01,The Business Times,
None,Singapore stocks fall at Thursday's open; STI down 0.4%,11/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-thursdays-open-sti-down-04-1,The Business Times,
None,Singapore stocks fall at Wednesday's open; STI down 0.1%,10/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-wednesdays-open-sti-down-01,The Business Times,
None,Singapore stocks open slightly higher on Tuesday; STI up 0.1%,09/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-higher-on-tuesday-sti-up-01-0,The Business Times,
None,Singapore stocks rise at Monday's open; STI up 0.4%,08/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-mondays-open-sti-up-04-0,The Business Times,
None,"Singapore stocks end week in the black, STI up 0.7%",05/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-end-week-in-the-black-sti-up-07,The Business Times,
None,Singapore stocks rise at Friday's open; STI up 0.3%,05/11/2021,https://www.businesstimes.com.sg/companies-markets/singapore-stocks-rise-at-fridays-open-sti-up-03,The Business Times,
None,Singapore shares falter despite Wall Street gains,03/11/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-falter-despite-wall-street-gains-0,The Business Times,
None,"Singapore stocks: Once bitten, twice shy",03/11/2021,https://www.businesstimes.com.sg/brunch/singapore-stocks-once-bitten-twice-shy,The Business Times,
None,Singapore stocks open flat on Wednesday,03/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-flat-on-wednesday,The Business Times,
None,"Singapore stocks extend Monday's gains, STI up 0.4%",02/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-extend-mondays-gains-sti-up-04,The Business Times,
None,"Singapore stocks rise at Tuesday's open, tracking global gains; STI up 0.2%",02/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-tuesdays-open-tracking-global-gains-sti-up-02,The Business Times,
None,Singapore stocks kick off November on positive note; STI up 0.7%,01/11/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-kick-off-november-on-positive-note-sti-up-07,The Business Times,
None,Singapore market cap snaps 3-month losing streak to gain 3.3% in Oct,01/11/2021,https://www.businesstimes.com.sg/companies-markets/singapore-market-cap-snaps-3-month-losing-streak-to-gain-33-in-oct,The Business Times,
None,Singapore stocks rise at Monday's open; STI up 0.9%,01/11/2021,https://www.businesstimes.com.sg/companies-markets/singapore-stocks-rise-at-mondays-open-sti-up-09,The Business Times,
None,Singapore shares end the week weaker; STI down 0.2%,29/10/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-end-the-week-weaker-sti-down-02,The Business Times,
None,Singapore stocks rise at Friday's open; STI up 0.2%,29/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-fridays-open-sti-up-02,The Business Times,
None,Singapore stocks decline amid spike in Covid-19 cases; STI down 0.4%,28/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-decline-amid-spike-in-covid-19-cases-sti-down-04,The Business Times,
None,Singapore stocks open higher on Thursday; STI up 0.2%,28/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-higher-on-thursday-sti-up-02-0,The Business Times,
None,Singapore shares gain even as regional markets fall; STI up 0.4%,27/10/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-gain-even-as-regional-markets-fall-sti-up-04,The Business Times,
None,Singapore stocks rise at Wednesday's open; STI up 0.2%,27/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-wednesdays-open-sti-up-02,The Business Times,
None,"STI up 0.1% on Tuesday, tracking overnight gains on Wall Street",26/10/2021,https://www.businesstimes.com.sg/stocks/sti-up-01-on-tuesday-tracking-overnight-gains-on-wall-street,The Business Times,
None,Singapore stocks fall at Tuesday's open; STI down 0.3%,26/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-tuesdays-open-sti-down-03-1,The Business Times,
None,"Singapore shares slip on Monday, amid mixed trading in region; STI down 0.1 %",25/10/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-slip-on-monday-amid-mixed-trading-in-region-sti-down-01,The Business Times,
None,Singapore stocks open slightly lower on Monday; STI down 0.1%,25/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-lower-on-monday-sti-down-01,The Business Times,
None,STI up nearly 1% over the week,22/10/2021,https://www.businesstimes.com.sg/stocks/sti-up-nearly-1-over-the-week,The Business Times,
None,Singapore stocks rise at Friday's open; STI edges up 0.1%,22/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-fridays-open-sti-edges-up-01,The Business Times,
None,STI slips 0.3% as China property sector appears to weigh on regional sentiment,21/10/2021,https://www.businesstimes.com.sg/stocks/sti-slips-03-as-china-property-sector-appears-to-weigh-on-regional-sentiment,The Business Times,
None,Singapore shares inch up at Thursday's open tracking Wall Street gains: STI up 0.1%,21/10/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-inch-up-at-thursdays-open-tracking-wall-street-gains-sti-up-01,The Business Times,
None,STI drops marginally when most Asian peers post gains,20/10/2021,https://www.businesstimes.com.sg/stocks/sti-drops-marginally-when-most-asian-peers-post-gains,The Business Times,
None,Singapore stocks rise at Wednesday's open; STI up 0.4%,20/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-wednesdays-open-sti-up-04,The Business Times,
None,STI rallies after overnight Wall Street gains,19/10/2021,https://www.businesstimes.com.sg/stocks/sti-rallies-after-overnight-wall-street-gains,The Business Times,
None,Singapore stocks rise at Tuesday's open; STI up 0.7%,19/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-tuesdays-open-sti-up-07,The Business Times,
None,STI flattish despite higher domestic exports data,19/10/2021,https://www.businesstimes.com.sg/companies-markets/sti-flattish-despite-higher-domestic-exports-data,The Business Times,
None,"STI flattish despite higher domestic exports data, closes at 3,173.82 points",18/10/2021,https://www.businesstimes.com.sg/stocks/sti-flattish-despite-higher-domestic-exports-data-closes-at-317382-points,The Business Times,
None,Singapore stocks fall at Monday's open; STI down 0.1%,18/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-mondays-open-sti-down-01,The Business Times,
None,Singapore shares rise on Friday to end week in the black; STI up 0.3%,15/10/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-on-friday-to-end-week-in-the-black-sti-up-03,The Business Times,
None,Singapore stocks rise at Friday's open; STI edges up 0.5%,15/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-fridays-open-sti-edges-up-05,The Business Times,
None,Singapore shares rise in line with most regional markets on Thursday; STI up 0.3%,14/10/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-in-line-with-most-regional-markets-on-thursday-sti-up-03,The Business Times,
None,Singapore shares fall at Thursday's open after MAS tightens Singdollar policy,14/10/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-fall-at-thursdays-open-after-mas-tightens-singdollar-policy,The Business Times,
None,Singapore stocks gain on Wednesday amid investor optimism; STI up 1.4%,13/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-gain-on-wednesday-amid-investor-optimism-sti-up-14,The Business Times,
None,Singapore shares rise at Wednesday's open; STI up 0.6%,13/10/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-at-wednesdays-open-sti-up-06,The Business Times,
None,Singapore shares slip lower on Tuesday amid regional decline; STI down 0.1%,12/10/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-slip-lower-on-tuesday-amid-regional-decline-sti-down-01,The Business Times,
None,Singapore shares open lower on Tuesday; STI down 0.4%,12/10/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-open-lower-on-tuesday-sti-down-04-1,The Business Times,
None,Aviation and hospitality stocks gain while STI finishes flat on Monday,11/10/2021,https://www.businesstimes.com.sg/stocks/aviation-and-hospitality-stocks-gain-while-sti-finishes-flat-on-monday,The Business Times,
None,Singapore stocks rise at Monday's open; STI up 0.3%,11/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-mondays-open-sti-up-03-1,The Business Times,
None,"Top Q4 stock picks: financials, property, reopening plays",11/10/2021,https://www.businesstimes.com.sg/companies-markets/top-q4-stock-picks-financials-property-reopening-plays,The Business Times,
None,Singapore stocks gain on positive global sentiment,09/10/2021,https://www.businesstimes.com.sg/companies-markets/singapore-stocks-gain-on-positive-global-sentiment,The Business Times,
None,Singapore stocks end slightly higher on Friday; STI up 0.4 per cent,08/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-end-slightly-higher-on-friday-sti-up-04-per-cent,The Business Times,
None,Singapore stocks open flat on Friday; STI up 0.02%,08/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-flat-on-friday-sti-up-002,The Business Times,
None,Singapore stocks rise amid Asian rally; STI up 0.6 per cent,07/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-amid-asian-rally-sti-up-06-per-cent,The Business Times,
None,Singapore stocks rise at Thursday's open; STI up 0.6%,07/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-thursdays-open-sti-up-06-1,The Business Times,
None,Singapore stocks rise with S-E Asia markets on Wednesday; STI up 0.5%,06/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-with-s-e-asia-markets-on-wednesday-sti-up-05,The Business Times,
None,"Singapore stocks rise at Wednesday's open, tracking Wall Street rebound; STI up 0.6%",06/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-wednesdays-open-tracking-wall-street-rebound-sti-up-06,The Business Times,
None,Singapore stocks close lower on Tuesday; STI down 0.7%,05/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-close-lower-on-tuesday-sti-down-07,The Business Times,
None,Singapore stocks fall at Tuesday's open; STI down 0.7%,05/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-tuesdays-open-sti-down-07,The Business Times,
None,"STI climbs amid positive news, tracking gains on Wall Street",04/10/2021,https://www.businesstimes.com.sg/stocks/sti-climbs-amid-positive-news-tracking-gains-on-wall-street,The Business Times,
None,STI up 1.4% after midday break on positive market developments,04/10/2021,https://www.businesstimes.com.sg/stocks/sti-up-14-after-midday-break-on-positive-market-developments,The Business Times,
None,Singapore stocks rise at Monday's open; STI up 1.1%,04/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-mondays-open-sti-up-11,The Business Times,
None,Singapore and region fall amid global sell-off,02/10/2021,https://www.businesstimes.com.sg/companies-markets/singapore-and-region-fall-amid-global-sell-off,The Business Times,
None,STI falls 1.15% amid global sell-off,01/10/2021,https://www.businesstimes.com.sg/stocks/sti-falls-115-amid-global-sell-off,The Business Times,
None,"Singapore stocks fall at open, tracking global declines; STI down 0.5%",01/10/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-open-tracking-global-declines-sti-down-05,The Business Times,
None,STI gains 0.4% amid mixed regional showing,30/09/2021,https://www.businesstimes.com.sg/stocks/sti-gains-04-amid-mixed-regional-showing,The Business Times,
None,Singapore shares open higher on Thursday; STI up 0.4%,30/09/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-open-higher-on-thursday-sti-up-04-1,The Business Times,
None,STI dips 0.11% amid investor jitters in the US,29/09/2021,https://www.businesstimes.com.sg/stocks/sti-dips-011-amid-investor-jitters-in-the-us,The Business Times,
None,Singapore stocks open slightly higher on Wednesday; STI up 0.1%,29/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-higher-on-wednesday-sti-up-01-0,The Business Times,
None,"STI falls 0.73% amid Evergrande fears, China power crunch",28/09/2021,https://www.businesstimes.com.sg/stocks/sti-falls-073-amid-evergrande-fears-china-power-crunch,The Business Times,
None,Singapore stocks fall at Tuesday's open; STI down 0.3%,28/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-tuesdays-open-sti-down-03-0,The Business Times,
None,STI up 1.27% despite retightening of Covid-19 measures,27/09/2021,https://www.businesstimes.com.sg/stocks/sti-up-127-despite-retightening-of-covid-19-measures,The Business Times,
None,"Singapore shares open higher on Monday, STI up 0.5%",27/09/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-open-higher-on-monday-sti-up-05,The Business Times,
None,Singapore shares rise at Friday's open tracking global rally; STI up 0.3%,24/09/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-at-fridays-open-tracking-global-rally-sti-up-03,The Business Times,
None,Singapore shares rise at Thursday's open on Federal Reserve decision; STI up 0.4%,23/09/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-at-thursdays-open-on-federal-reserve-decision-sti-up-04,The Business Times,
None,"Singapore stocks fall at open, tracking Wall Street decline; STI down 0.6%",22/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-open-tracking-wall-street-decline-sti-down-06,The Business Times,
None,Singapore stocks gain a hair's breadth at Tuesday's open; STI up 0.03%,21/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-gain-a-hairs-breadth-at-tuesdays-open-sti-up-003,The Business Times,
None,Singapore shares open little changed on Monday; STI up 0.01%,20/09/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-open-little-changed-on-monday-sti-up-001,The Business Times,
None,Singapore stocks rise on Friday despite muted export growth; STI up 0.2%,17/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-on-friday-despite-muted-export-growth-sti-up-02,The Business Times,
None,Singapore stocks pull back at open as export growth cools; STI down 0.2%,17/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-pull-back-at-open-as-export-growth-cools-sti-down-02,The Business Times,
None,Singapore stocks resist rout in most Asia markets on Thursday; STI up 0.2%,16/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-resist-rout-in-most-asia-markets-on-thursday-sti-up-02,The Business Times,
None,Singapore stocks rise at Thursday's open; STI up 0.2%,16/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-thursdays-open-sti-up-02-1,The Business Times,
None,"Singapore stocks close lower on Wednesday on weak China, US data; STI down 0.7%",15/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-close-lower-on-wednesday-on-weak-china-us-data-sti-down-07,The Business Times,
None,Singapore stocks end slightly higher on Tuesday; STI up 0.2%,14/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-end-slightly-higher-on-tuesday-sti-up-02,The Business Times,
None,"Singapore stocks rise at open, tracking Wall Street rebound; STI up 0.4%",14/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-open-tracking-wall-street-rebound-sti-up-04,The Business Times,
None,Singapore stocks close lower on Monday; STI down 0.8%,13/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-close-lower-on-monday-sti-down-08,The Business Times,
None,Singapore stocks open lower on Monday; STI down 0.4%,13/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-lower-on-monday-sti-down-04,The Business Times,
None,"Singapore shares advance with most regional peers, STI up 0.88%",10/09/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-advance-with-most-regional-peers-sti-up-088,The Business Times,
None,Singapore stocks open higher on Friday; STI up 0.4%,10/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-higher-on-friday-sti-up-04-3,The Business Times,
None,Singapore stocks nearly flat alongside weak trading sessions in the region; STI up 0.09%,09/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-nearly-flat-alongside-weak-trading-sessions-in-the-region-sti-up-009,The Business Times,
None,Singapore stocks open lower on Thursday; STI down 0.2%,09/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-lower-on-thursday-sti-down-02,The Business Times,
None,Singapore stocks track Wall Street losses to end lower,09/09/2021,https://www.businesstimes.com.sg/companies-markets/singapore-stocks-track-wall-street-losses-to-end-lower,The Business Times,
None,"Singapore stocks track Wall Street losses, STI down 1.27%",08/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-track-wall-street-losses-sti-down-127,The Business Times,
None,Singapore stocks open lower on Wednesday; STI down 0.9%,08/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-lower-on-wednesday-sti-down-09,The Business Times,
None,STI up 0.24% amid cautious trading as Covid-19 cases rise,07/09/2021,https://www.businesstimes.com.sg/stocks/sti-up-024-amid-cautious-trading-as-covid-19-cases-rise,The Business Times,
None,Singapore stocks open slightly lower on Tuesday; STI down 0.1%,07/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-lower-on-tuesday-sti-down-01,The Business Times,
None,Singapore shares advance with most regional peers amid receding taper fears,06/09/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-advance-with-most-regional-peers-amid-receding-taper-fears,The Business Times,
None,Singapore stocks fall at Monday's open; STI down 0.3%,06/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-fall-at-mondays-open-sti-down-03,The Business Times,
None,Singapore stocks end lower on Friday on slower retail growth; STI down 0.2%,03/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-end-lower-on-friday-on-slower-retail-growth-sti-down-02,The Business Times,
None,Singapore stocks open little changed on Friday; STI down 0.02%,03/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-little-changed-on-friday-sti-down-002,The Business Times,
None,Straits Times Index components unchanged after September review,03/09/2021,https://www.businesstimes.com.sg/companies-markets/straits-times-index-components-unchanged-after-september-review,The Business Times,
None,No change to components on the Straits Times Index after September review,02/09/2021,https://www.businesstimes.com.sg/stocks/no-change-to-components-on-the-straits-times-index-after-september-review,The Business Times,
None,Singapore stocks little changed on Thursday amid cautious trading; STI up 0.03%,02/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-little-changed-on-thursday-amid-cautious-trading-sti-up-003,The Business Times,
None,Singapore stocks open slightly higher on Thursday; STI up 0.1%,02/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-open-slightly-higher-on-thursday-sti-up-01-1,The Business Times,
None,Singapore stocks show strong start to September; STI up 1.1%,01/09/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-show-strong-start-to-september-sti-up-11,The Business Times,
None,Singapore shares rise at Wednesday's open; STI up 0.2%,01/09/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-at-wednesdays-open-sti-up-02,The Business Times,
None,Singapore stock market cap at lowest since March,01/09/2021,https://www.businesstimes.com.sg/companies-markets/singapore-stock-market-cap-at-lowest-since-march,The Business Times,
None,Singapore stocks decline 1.5 per cent in August; market cap at lowest since March,31/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-decline-15-per-cent-in-august-market-cap-at-lowest-since-march,The Business Times,
None,Singapore stocks close lower on Tuesday; STI down 1.5%,31/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-close-lower-on-tuesday-sti-down-15,The Business Times,
None,Singapore shares fall at open after mixed close on Wall Street; STI down 0.7%,31/08/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-fall-at-open-after-mixed-close-on-wall-street-sti-down-07,The Business Times,
None,"Singapore stocks kick off week in the black, STI up 0.7%",30/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-kick-off-week-in-the-black-sti-up-07,The Business Times,
None,Singapore stocks rise at open as nation hits 80% vaccine threshold; STI up 0.6%,30/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-open-as-nation-hits-80-vaccine-threshold-sti-up-06,The Business Times,
None,Could local investors have beaten the S&P 500?,30/08/2021,https://www.businesstimes.com.sg/companies-markets/could-local-investors-have-beaten-the-sp-500,The Business Times,
None,"STI down 0.92% on Friday, 0.71% lower for the week",27/08/2021,https://www.businesstimes.com.sg/stocks/sti-down-092-on-friday-071-lower-for-the-week,The Business Times,
None,STI little moved as investors await tapering hints at Jackson Hole on Friday,26/08/2021,https://www.businesstimes.com.sg/stocks/sti-little-moved-as-investors-await-tapering-hints-at-jackson-hole-on-friday,The Business Times,
None,Singapore stocks rise at open after Wall Street ends at record highs; STI up 0.3%,26/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-rise-at-open-after-wall-street-ends-at-record-highs-sti-up-03,The Business Times,
None,Owning Singapore stocks has been a poor bet even for investors with long horizons,26/08/2021,https://www.businesstimes.com.sg/companies-markets/owning-singapore-stocks-has-been-a-poor-bet-even-for-investors-with-long-horizons,The Business Times,
None,"STI closes flat, while most Asian peers gain",25/08/2021,https://www.businesstimes.com.sg/stocks/sti-closes-flat-while-most-asian-peers-gain,The Business Times,
None,Can the Straits Times Index hit a new all-time high?,25/08/2021,https://www.businesstimes.com.sg/wealth-investing/can-the-straits-times-index-hit-a-new-all-time-high,The Business Times,
None,Singapore market bucks upbeat regional trend to close lower,24/08/2021,https://www.businesstimes.com.sg/companies-markets/singapore-market-bucks-upbeat-regional-trend-to-close-lower,The Business Times,
None,"Singapore shares end week in the black, STI up 0.5%",21/08/2021,https://www.businesstimes.com.sg/companies-markets/singapore-shares-end-week-in-the-black-sti-up-05,The Business Times,
None,"Singapore shares end week in the black, STI up 0.5%",20/08/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-end-week-in-the-black-sti-up-05-0,The Business Times,
None,Singapore shares rise at open after vaccinated travel lane news; STI up 0.8%,20/08/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-at-open-after-vaccinated-travel-lane-news-sti-up-08,The Business Times,
None,Singapore stocks slump alongside regional markets as Fed prepares for taper,19/08/2021,https://www.businesstimes.com.sg/stocks/singapore-stocks-slump-alongside-regional-markets-as-fed-prepares-for-taper,The Business Times,
None,"Singapore shares edge up on Wednesday, snapping 2-day losing streak",18/08/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-edge-up-on-wednesday-snapping-2-day-losing-streak,The Business Times,
None,Singapore shares rise at Wednesday's open; STI up 0.4%,18/08/2021,https://www.businesstimes.com.sg/stocks/singapore-shares-rise-at-wednesdays-open-sti-up-04,The Business Times,
